facility_id,layer,name,hospital,parent_entity,urgency_type,latitude,longitude,address,city,postcode,region,phone,email,parish,n_valencias,valencias,source,source_dataset,source_url
sns_urgency:37,hospital_emergency_official,SUB do Hospital de Santa Maria Maior,H. Santa Maria Maior | H. São João - Porto | SUB Arganil | SUB Arouca,"Centro Hospitalar Universitário de São João, E.P.E. | Grupo | Serviços de Urgência Básica | ARSC | Grupo | Serviços de Urgência Básica | ARSN | Hospital de Santa Maria Maior, E.P.E.",Serviço de Urgência Básica | Serviço de Urgência Polivalente com Centro de Trauma,41.533438,-8.616604,"Campo da República, Apartado 181",Barcelos,4754-909,ARS Norte,253809200.0,secadm@hbarcelos.min-saude.pt,"União das freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)",10,Anestesiologia | Bloco Operatório | Cirurgia Geral | Imagiologia - Ecografia | Ortopedia | Sala de Observações com Cadeirões - Adultos | Sala de Observações com Camas - Adultos | Sala de Observações com Camas - Pediátrico | Urgência Adultos | Urgência Crianças e Adolescentes,SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:41,hospital_emergency_official,Urgência da Maternidade Bissaya Barreto,H. Braga | H. D. Estefânia | H. Santa Maria Maior | Matern. Dr. Alfredo Costa,"Centro Hospitalar Universitário de Lisboa Central, E.P.E. | Hospital de Braga, E.P.E. | Hospital de Santa Maria Maior, E.P.E.",Serviço de Urgência Básica | Serviço de Urgência Polivalente | Serviço de Urgência Polivalente com Centro de Trauma,40.2127,-8.41486,"Campo da República, Apartado 181",Barcelos,4754-909,ARS Norte,253809200.0,secadm@hbarcelos.min-saude.pt,"União das freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)",5,"Bloco Operatório | Imagiologia - RX convencional, ecografia e TC | Obstetrícia | Patologia Clínica | Pediatria",SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:86,hospital_emergency_official,Urgência do Hospital de Braga,H. Braga | H. Cascais Dr. José de Almeida | H. S. Bernardo - Setúbal | H. Sra. Oliveira - Guimarães,"Centro Hospitalar de Setúbal, E.P.E. | Hospital da Senhora da Oliveira - Guimarães, E.P.E. | Hospital de Braga, E.P.E. | Hospital de Cascais Dr. José de Almeida",Serviço de Urgência Médico-cirúrgico | Serviço de Urgência Polivalente,41.562328338623,-8.399443,Sete Fontes - São Victor,Braga,4710-243,ARS Norte,253027000.0,hbraga@hb.min-saude.pt,Braga (São Vítor),25,"Anestesiologia | Angiografia Digital e RMN | Bloco Operatório | Cardiologia | Cardiologia de Intervenção | Cirurgia Geral | Gastroenterologia (com endoscopia) | Imagiologia - RX convencional, ecografia e TC | Imunohemoterapia | Medicina Interna | Neurocirurgia | Obstetrícia | Ortopedia | Patologia Clínica | Pediatria | Pneumologia (com endoscopia) | Sala de Observações com Camas - Adultos | Sala de Observações com Camas - Pediátrico | Toxicologia | Unidade de Cuidados Intensivos - Adultos | Unidade de Cuidados Intensivos - Neonatais | Unidade de Cuidados Intermédios - Adultos | Unidade de Cuidados Intermédios - Neonatais | Urgência Adultos | Urgência Crianças e Adolescentes",SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:45,hospital_emergency_official,Urgência da Unidade Hospitalar de Bragança,H. S. João Deus - Famalicão | U. H. Bragança | U. H. Mirandela | U. H. Póvoa Varzim,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, E.P.E. | Centro Hospitalar do Médio Ave, E.P.E. | Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E.",Serviço de Urgência Médico-cirúrgico,41.802452,-6.768198,Av. Abade Baçal,Bragança,5301-852,ARS Norte,273310800.0,secretariado.sede@ulsne.min-saude.pt,"União das freguesias de Sé, Santa Maria e Meixedo",14,"Anestesiologia | Bloco Operatório | Cirurgia Geral | Imagiologia - RX convencional, ecografia e TC | Imunohemoterapia | Medicina Interna | Obstetrícia | Ortopedia | Patologia Clínica | Pediatria | Sala de Observações com Camas - Adultos | Sala de Observações com Camas - Pediátrico | Urgência Adultos | Urgência Crianças e Adolescentes",SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:82,hospital_emergency_official,Urgência do Hospital São Sebastião - Santa Maria da Feira,H. Amato Lusitano - Castelo Branco | H. Pêro da Covilhã | H. Sousa Martins - Guarda | H. São Sebastião - Sta. Maria Feira | Matern. Dr. Alfredo Costa | U. H. Bragança,"Centro Hospitalar Universitário Cova da Beira, E.P.E. | Centro Hospitalar Universitário de Lisboa Central, E.P.E. | Centro Hospitalar de Entre o Douro e Vouga, E.P.E. | Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E. | Hospitais da ULS da Guarda, E.P.E. | Hospital Amato Lusitano - ULS de Castelo Branco, E.P.E.",Serviço de Urgência Médico-cirúrgico | Serviço de Urgência Polivalente,40.9295,-8.54567,Av. Abade Baçal,Bragança,5301-852,ARS Norte,273310800.0,secretariado.sede@ulsne.min-saude.pt,"União das freguesias de Sé, Santa Maria e Meixedo",14,"Anestesiologia | Bloco Operatório | Cirurgia Geral | Imagiologia - RX convencional, ecografia e TC | Medicina Interna | Obstetrícia | Ortopedia | Patologia Clínica | Pediatria | Sala de Observações com Camas - Pediátrico | Unidade de Cuidados Intensivos - Neonatais | Unidade de Cuidados Intermédios - Adultos | Urgência Adultos | Urgência Crianças e Adolescentes",SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:46,hospital_emergency_official,Urgência da Unidade Hospitalar de Chaves,H. Infante D. Pedro - Aveiro | U. H. Chaves,"Centro Hospitalar de Trás-os-Montes e Alto Douro, E.P.E. | Centro Hospitalar do Baixo Vouga, E.P.E.",Serviço de Urgência Médico-cirúrgico,41.743265,-7.476717,Av. Dr. Francisco Sá Carneiro,Chaves,5400-279,ARS Norte,276300900.0,hchaves@hchaves.min-saude.pt,Santa Maria Maior,12,"Anestesiologia | Bloco Operatório | Cirurgia Geral | Imagiologia - RX convencional, ecografia e TC | Imunohemoterapia | Medicina Interna | Ortopedia | Patologia Clínica | Pediatria | Sala de Observações com Camas - Adultos | Urgência Adultos | Urgência Crianças e Adolescentes",SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:7,hospital_emergency_official,SUB Cinfães,SUB Cinfães,Grupo | Serviços de Urgência Básica | ARSN,Serviço de Urgência Básica,41.074141271,-8.0912927613,Rua Capitão Salgueiro Maia,Cinfães,4690-047,ARS Norte,255431374.0,aces.baixotamega@arsnorte.min-saude.pt,Cinfães,2,Urgência Adultos | Urgência Crianças e Adolescentes,SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:75,hospital_emergency_official,Urgência do Hospital Senhora da Oliveira - Guimarães,H. S. João Deus - Famalicão | H. Santo André - Leiria | H. Sra. Oliveira - Guimarães | H. São João - Porto,"Centro Hospitalar Universitário de São João, E.P.E. | Centro Hospitalar de Leiria, E.P.E. | Centro Hospitalar do Médio Ave, E.P.E. | Hospital da Senhora da Oliveira - Guimarães, E.P.E.",Serviço de Urgência Médico-cirúrgico | Serviço de Urgência Polivalente com Centro de Trauma,41.488574,-8.338685,Rua dos Cutileiros - Creixomil,Guimarães,4835-044,ARS Norte,253540330.0,geral@hospitaldeguimaraes.min-saude.pt,Creixomil,23,"Anestesiologia | Bloco Operatório | Cardiologia | Cirurgia Geral | Cirurgia Vascular | Gastroenterologia (com endoscopia) | Imagiologia - RX convencional, ecografia e TC | Imunohemoterapia | Medicina Interna | Obstetrícia | Oftalmologia | Ortopedia | Otorrinolaringologia | Patologia Clínica | Pediatria | Sala de Observações com Camas - Adultos | Sala de Observações com Camas - Pediátrico | Unidade de Cuidados Intensivos - Adultos | Unidade de Cuidados Intensivos - Neonatais | Unidade de Cuidados Intermédios - Adultos | Unidade de Cuidados Intermédios - Neonatais | Urgência Adultos | Urgência Crianças e Adolescentes",SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:21,hospital_emergency_official,SUB da Unidade Hospitalar de Proximidade de Lamego,H. D. Águeda | U. H. Proximidade Lamego,"Centro Hospitalar de Trás-os-Montes e Alto Douro, E.P.E. | Centro Hospitalar do Baixo Vouga, E.P.E.",Serviço de Urgência Básica,41.083969,-7.795768,Quinta Calvilhe,Lamego,5100-038,ARS Norte,254609980.0,critianacb@chtmad.min-saude.pt,Lamego (Almacave e Sé),3,Sala de Observações com Camas - Adultos | Urgência Adultos | Urgência Crianças e Adolescentes,SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:84,hospital_emergency_official,Urgência do Hospital Vila Franca de Xira,Centro Materno Infantil Norte | H. Pediátrico de Coimbra | H. Santa Luzia - Viana Castelo | H. São João - Porto | H. Vila Franca Xira | Matern. Bissaya Barreto | U. H. Macedo Cavaleiros,"Centro Hospitalar Alto Minho - ULS Alto Minho, E.P.E. | Centro Hospitalar Universitário de Santo António, E.P.E. | Centro Hospitalar Universitário de São João, E.P.E. | Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E. | Centro Hospitalar e Universitário de Coimbra, E.P.E. | Hospital Vila Franca de Xira, E.P.E.",Serviço de Urgência Básica | Serviço de Urgência Médico-cirúrgico | Serviço de Urgência Polivalente | Serviço de Urgência Polivalente com Centro de Trauma,38.977344,-8.984882,Av. Dr. Urze Pires,Macedo de Cavaleiros,5340-263,ARS Norte,278428200.0,hdmc@hmcavaleiros.min-saude.pt,Macedo de Cavaleiros,15,"Anestesiologia | Bloco Operatório | Cirurgia Geral | Imagiologia - RX convencional, ecografia e TC | Imunohemoterapia | Medicina Interna | Obstetrícia | Ortopedia | Pediatria | Sala de Observações com Camas - Adultos | Sala de Observações com Camas - Pediátrico | Unidade de Cuidados Intensivos - Adultos | Unidade de Cuidados Intermédios - Pediátrica | Urgência Adultos | Urgência Crianças e Adolescentes",SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:47,hospital_emergency_official,Urgência da Unidade Hospitalar de Mirandela,H. São João - Porto | U. H. Mirandela,"Centro Hospitalar Universitário de São João, E.P.E. | Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E.",Serviço de Urgência Médico-cirúrgico | Serviço de Urgência Polivalente com Centro de Trauma,41.4845,-7.18935,Av. Nossa Senhora do Amparo,Mirandela,5370-210,ARS Norte,278260500.0,secretariado.sede@ulsne.min-saude.pt,Mirandela,9,Cirurgia Geral | Imagiologia - RX convencional | Medicina Interna | Patologia Clínica | Pediatria | Sala de Observações com Camas - Adultos | Sala de Observações com Camas - Pediátrico | Urgência Adultos | Urgência Crianças e Adolescentes,SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:11,hospital_emergency_official,SUB Moimenta da Beira,SUB Moimenta da Beira,Grupo | Serviços de Urgência Básica | ARSN,Serviço de Urgência Básica,40.9714,-7.60926,Av. da República,Moimenta da Beira,3620-371,ARS Norte,254520254.0,sub.moimentabeira@arsnorte.min-saude.pt,Moimenta da Beira,2,Urgência Adultos | Urgência Crianças e Adolescentes,SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:12,hospital_emergency_official,SUB Montalegre,SUB Montalegre | SUB São Pedro do Sul,Grupo | Serviços de Urgência Básica | ARSC | Grupo | Serviços de Urgência Básica | ARSN,Serviço de Urgência Básica,41.8309,-7.78268,"Rua Lama do Moinho, 400",Montalegre,5470-225,ARS Norte,276510169.0,sub.montalegre@arsnorte.min-saude.pt,União das freguesias de Montalegre e Padroso,3,Sala de Observações com Camas - Adultos | Urgência Adultos | Urgência Crianças e Adolescentes,SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:13,hospital_emergency_official,SUB Monção,SUB Monção,"Centro Hospitalar Alto Minho - ULS Alto Minho, E.P.E.",Serviço de Urgência Básica,42.0691,-8.48619,Lugar de Barreiras - Mazedo,Monção,4950-404,ARS Norte,251653926.0,csmoncao@csmoncao.min-saude.pt,União das freguesias de Monção e Troviscoso,2,Urgência Adultos | Urgência Crianças e Adolescentes,SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:32,hospital_emergency_official,SUB do Hospital São Miguel - Oliveira de Azeméis,H. São Miguel - Oliveira Azeméis,"Centro Hospitalar de Entre o Douro e Vouga, E.P.E.",Serviço de Urgência Básica,40.8416,-8.47159,Largo Rizzo Terra,Oliveira de Azeméis,3720-275,ARS Norte,256600800.0,hsm@chedv.min-saude.pt,"União das freguesias de Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail",2,Urgência Adultos | Urgência Crianças e Adolescentes,SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:68,hospital_emergency_official,Urgência do Hospital Padre Américo - Vale do Sousa,H. Amato Lusitano - Castelo Branco | H. Padre Américo - Vale Sousa | H. Pedro Hispano | H. Santa Luzia - Viana Castelo | H. Santa Maria | H. São Sebastião - Sta. Maria Feira,"Centro Hospitalar Alto Minho - ULS Alto Minho, E.P.E. | Centro Hospitalar Tâmega e Sousa, E.P.E. | Centro Hospitalar Universitário de Lisboa Norte, E.P.E. | Centro Hospitalar de Entre o Douro e Vouga, E.P.E. | Hospital Amato Lusitano - ULS de Castelo Branco, E.P.E. | Hospital Pedro Hispano - ULS Matosinhos, E.P.E.",Serviço de Urgência Médico-cirúrgico | Serviço de Urgência Polivalente com Centro de Trauma,41.1971153671548,-8.30955614751694,"Av. do Hospital Padre Américo, 210, Guilhufe",Penafiel,4560-136,ARS Norte,255714098.0,administracao@chts.min-saude.pt,Guilhufe e Urrô,16,"Anestesiologia | Bloco Operatório | Cirurgia Geral | Imagiologia - RX convencional, ecografia e TC | Imunohemoterapia | Medicina Interna | Obstetrícia | Ortopedia | Patologia Clínica | Pediatria | Sala de Observações com Camas - Pediátrico | Unidade de Cuidados Intensivos - Coronários | Unidade de Cuidados Intensivos - Neonatais | Unidade de Cuidados Intermédios - Adultos | Urgência Adultos | Urgência Crianças e Adolescentes",SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:90,hospital_emergency_official,Urgência do Hospital de Santo António,Centro Materno Infantil Norte | H. Padre Américo - Vale Sousa | H. S. Teotónio - Viseu | H. Santo António | U. H. Póvoa Varzim,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, E.P.E. | Centro Hospitalar Tondela-Viseu, E.P.E. | Centro Hospitalar Tâmega e Sousa, E.P.E. | Centro Hospitalar Universitário de Santo António, E.P.E.",Serviço de Urgência Médico-cirúrgico | Serviço de Urgência Polivalente | Serviço de Urgência Polivalente com Centro de Trauma,41.147283,-8.619536,"Av. do Hospital Padre Américo, 210, Guilhufe",Penafiel,4560-136,ARS Norte,255714098.0,administracao@chts.min-saude.pt,Guilhufe e Urrô,25,Anestesiologia | Angiografia Digital e RMN | Bloco Operatório | Cardiologia | Cardiologia de Intervenção | Cirurgia Geral | Cirurgia Maxilofacial | Cirurgia Vascular | Gastroenterologia (com endoscopia) | Imagiologia - Ecografia | Imagiologia - RX convencional | Imagiologia - TC | Imunohemoterapia | Medicina Interna | Neurocirurgia | Ortopedia | Patologia Clínica | Pneumologia (com endoscopia) | Radiologia de Intervenção | Sala de Observações com Camas - Adultos | Toxicologia | Unidade de Cuidados Intensivos - Adultos | Unidade de Cuidados Intensivos - Coronários | Unidade de Cuidados Intermédios - Neonatais | Urgência Adultos,SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:5,hospital_emergency_official,SUB Arouca,H. Conde Bertiandos - Ponte Lima | SUB Arouca,"Centro Hospitalar Alto Minho - ULS Alto Minho, E.P.E. | Grupo | Serviços de Urgência Básica | ARSN",Serviço de Urgência Básica,40.930031,-8.254658,Largo Conde de Bertiandos,Ponte de Lima,4990-041,ARS Norte,258909500.0,administracaopl@ulsam.min-saude.pt,Arca e Ponte de Lima,3,Sala de Observações com Camas - Adultos | Urgência Adultos | Urgência Crianças e Adolescentes,SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:38,hospital_emergency_official,SUB do Hospital do Conde de Bertiandos - Ponte de Lima,H. Conde Bertiandos - Ponte Lima | U. H. Proximidade Lamego,"Centro Hospitalar Alto Minho - ULS Alto Minho, E.P.E. | Centro Hospitalar de Trás-os-Montes e Alto Douro, E.P.E.",Serviço de Urgência Básica,41.76777,-8.579124,Largo Conde de Bertiandos,Ponte de Lima,4990-041,ARS Norte,258909500.0,administracaopl@ulsam.min-saude.pt,Arca e Ponte de Lima,3,Sala de Observações com Camas - Adultos | Urgência Adultos | Urgência Crianças e Adolescentes,SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:23,hospital_emergency_official,SUB da Unidade Hospitalar de São João da Madeira,Centro Materno Infantil Norte | H. Sra. Oliveira - Guimarães,"Centro Hospitalar Universitário de Santo António, E.P.E. | Hospital da Senhora da Oliveira - Guimarães, E.P.E.",Serviço de Urgência Médico-cirúrgico | Serviço de Urgência Polivalente com Centro de Trauma,40.893731,-8.494767,Largo da Maternidade,Porto,4050-371,ARS Norte,226087400.0,seccg.dmn@chporto.min-saude.pt,União das freguesias de Lordelo do Ouro e Massarelos,2,Obstetrícia | Pediatria,SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:49,hospital_emergency_official,Urgência do Centro Materno Infantil do Norte,Centro Materno Infantil Norte | H. Beatriz Ângelo - Loures | H. Dr. Manoel Constâncio - Abrantes | H. Eduardo Santos Silva - Gaia - Unidade I | H. S. José - Fafe | H. Sra. Oliveira - Guimarães | Matern. Daniel Matos,"Centro Hospitalar Médio Tejo, E.P.E. | Centro Hospitalar Universitário de Santo António, E.P.E. | Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E. | Centro Hospitalar e Universitário de Coimbra, E.P.E. | Hospital Beatriz Ângelo - Loures, E.P.E. | Hospital São José - Fafe | Hospital da Senhora da Oliveira - Guimarães, E.P.E.",Serviço de Urgência Básica | Serviço de Urgência Médico-cirúrgico | Serviço de Urgência Polivalente | Serviço de Urgência Polivalente com Centro de Trauma,41.152045,-8.624168,Largo da Maternidade,Porto,4050-371,ARS Norte,226087400.0,seccg.dmn@chporto.min-saude.pt,União das freguesias de Lordelo do Ouro e Massarelos,8,Bloco Operatório | Cardiologia | Obstetrícia | Unidade de Cuidados Intensivos - Neonatais | Unidade de Cuidados Intermédios - Adultos | Unidade de Cuidados Intermédios - Neonatais | Urgência Adultos | Urgência Crianças e Adolescentes,SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:61,hospital_emergency_official,Urgência do Hospital Egas Moniz,Centro Materno Infantil Norte,"Centro Hospitalar Universitário de Santo António, E.P.E.",Serviço de Urgência Polivalente com Centro de Trauma,38.6987,-9.18786,Largo da Maternidade,Porto,4050-371,ARS Norte,226087400.0,seccg.dmn@chporto.min-saude.pt,União das freguesias de Lordelo do Ouro e Massarelos,1,Unidade de Cuidados Intensivos - Pediátrica,SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:80,hospital_emergency_official,Urgência do Hospital São João - Porto,H. Bernardino Lopes Oliveira - Alcobaça | H. D. Torres Vedras | H. Faro | H. Horta | H. Padre Américo - Vale Sousa | H. Santa Maria | H. Santo António | H. Santo Espírito Ilha Terceira | H. São José - Lisboa | H. São João - Porto | U. H. Póvoa Varzim,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, E.P.E. | Centro Hospitalar Tâmega e Sousa, E.P.E. | Centro Hospitalar Universitário de Lisboa Central, E.P.E. | Centro Hospitalar Universitário de Lisboa Norte, E.P.E. | Centro Hospitalar Universitário de Santo António, E.P.E. | Centro Hospitalar Universitário de São João, E.P.E. | Centro Hospitalar Universitário do Algarve, E.P.E. | Centro Hospitalar de Leiria, E.P.E. | Centro Hospitalar do Oeste, E.P.E. | Hospital da Horta, EPER | Hospital de Santo Espírito da Ilha Terceira, EPER",Serviço de Urgência Básica | Serviço de Urgência Médico-cirúrgico | Serviço de Urgência Polivalente | Serviço de Urgência Polivalente com Centro de Trauma,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,Porto,4200-319,ARS Norte,225512100.0,ca@chsj.min-saude.pt,Paranhos,36,"Anestesiologia | Angiografia Digital e RMN | Bloco Operatório | Cardiologia | Cardiologia de Intervenção | Centro ECMO | Cirurgia Cardiotorácica | Cirurgia Geral | Cirurgia Maxilofacial | Cirurgia Pediátrica | Cirurgia Plástica e Reconstrutiva | Cirurgia Vascular | Gastroenterologia (com endoscopia) | Imagiologia - RX convencional, ecografia e TC | Imunohemoterapia | Medicina Interna | Neurocirurgia | Obstetrícia | Ortopedia | Patologia Clínica | Pediatria | Pedopsiquiatria | Pneumologia | Pneumologia (com endoscopia) | Psiquiatria | Radiologia de Intervenção | Sala de Observações com Camas - Pediátrico | Toxicologia | Unidade de Cuidados Intensivos - Adultos | Unidade de Cuidados Intensivos - Neonatais | Unidade de Cuidados Intensivos - Pediátrica | Unidade de Cuidados Intensivos - Queimados | Unidade de Cuidados Intermédios - Adultos | Urgência Adultos | Urgência Crianças e Adolescentes | Urologia",SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:44,hospital_emergency_official,Urgência da Unidade Hospitalar da Póvoa do Varzim,H. Eduardo Santos Silva - Gaia - Unidade I | H. Padre Américo - Vale Sousa | U. H. Póvoa Varzim,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, E.P.E. | Centro Hospitalar Tâmega e Sousa, E.P.E. | Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.",Serviço de Urgência Médico-cirúrgico | Serviço de Urgência Polivalente com Centro de Trauma,41.383183,-8.758784,Largo da Misericórdia,Póvoa de Varzim,4490-421,ARS Norte,252690600.0,ca@chpvvc.min-saude.pt; cavc@chpvvc.min-saude.pt,"União das freguesias da Póvoa de Varzim, Beiriz e Argivai",14,"Anestesiologia | Bloco Operatório | Cirurgia Geral | Imagiologia - RX convencional, ecografia e TC | Imunohemoterapia | Medicina Interna | Obstetrícia | Ortopedia | Patologia Clínica | Pediatria | Sala de Observações com Camas - Adultos | Sala de Observações com Camas - Pediátrico | Urgência Adultos | Urgência Crianças e Adolescentes",SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:65,hospital_emergency_official,Urgência do Hospital Infante Dom Pedro - Aveiro,H. Amato Lusitano - Castelo Branco | H. D. Santarém | H. Infante D. Pedro - Aveiro | H. São Sebastião - Sta. Maria Feira | H. Universidade Coimbra,"Centro Hospitalar de Entre o Douro e Vouga, E.P.E. | Centro Hospitalar do Baixo Vouga, E.P.E. | Centro Hospitalar e Universitário de Coimbra, E.P.E. | Hospital Amato Lusitano - ULS de Castelo Branco, E.P.E. | Hospital Distrital de Santarém, E.P.E.",Serviço de Urgência Médico-cirúrgico | Serviço de Urgência Polivalente com Centro de Trauma,40.636332,-8.654388,Rua Dr. Cândido de Pinho,Santa Maria da Feira,4520-211,ARS Norte,256379700.0,geral@chedv.min-saude.pt,"União das freguesias de Santa Maria da Feira, Travanca, Sanfins e Espargo",16,"Anestesiologia | Bloco Operatório | Cirurgia Geral | Imagiologia - RX convencional, ecografia e TC | Imunohemoterapia | Medicina Interna | Obstetrícia | Ortopedia | Patologia Clínica | Pediatria | Sala de Observações com Camas - Adultos | Sala de Observações com Camas - Pediátrico | Unidade de Cuidados Intensivos - Adultos | Unidade de Cuidados Intermédios - Adultos | Urgência Adultos | Urgência Crianças e Adolescentes",SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:20,hospital_emergency_official,SUB da Unidade Hospitalar de Macedo de Cavaleiros,SUB Mogadouro | U. H. Santo Tirso,"Centro Hospitalar do Médio Ave, E.P.E. | Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E.",Serviço de Urgência Básica,41.534716,-6.960141,Largo Domingos Moreira,Santo Tirso,4780-371,ARS Norte,252830700.0,administracao@chma.min-saude.pt,"União das freguesias de Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",3,Sala de Observações com Camas - Adultos | Urgência Adultos | Urgência Crianças e Adolescentes,SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
sns_urgency:43,hospital_emergency_official,Urgência da Maternidade Dr. Alfredo da Costa,H. D. Estefânia | H. Eduardo Santos Silva - Gaia - Unidade I | H. Geral de Coimbra | H. Pedro Hispano | H. Santa Maria Maior,"Centro Hospitalar Universitário de Lisboa Central, E.P.E. | Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E. | Centro Hospitalar e Universitário de Coimbra, E.P.E. | Hospital Pedro Hispano - ULS Matosinhos, E.P.E. | Hospital de Santa Maria Maior, E.P.E.",Serviço de Urgência Básica | Serviço de Urgência Médico-cirúrgico | Serviço de Urgência Polivalente com Centro de Trauma,38.732673,-9.147507,Rua Dr. Eduardo Torres,Senhora da Hora,4464-513,ARS Norte,229391000.0,ca@ulsm.min-saude.pt,União das freguesias de São Mamede de Infesta e Senhora da Hora,7,"Bloco Operatório | Cirurgia Pediátrica | Imagiologia - RX convencional, ecografia e TC | Medicina Interna | Patologia Clínica | Unidade de Cuidados Intensivos - Neonatais | Unidade de Cuidados Intermédios - Adultos",SNS Transparência,caracterizacao-das-valencias-de-urgencia,https://transparencia.sns.gov.pt/explore/dataset/caracterizacao-das-valencias-de-urgencia/
