facility_id,layer,name,latitude,longitude,address,city,postcode,source,source_detail,collaboration,osm_type,osm_id,amenity,healthcare,healthcare_speciality,operator,phone,website,rd_x,rd_y
osm:way:1299806697,hospital_emergency_proxy,Sint Antonius Woerden,52.0795551,4.8912354,"Polanerbaan 2, 3447GN, Woerden",Woerden,3447GN,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1299806697,hospital,hospital,,,,,,
osm:way:660704251,hospital_emergency_proxy,Sint Antonius Ziekenhuis Nieuwegein,52.0251901,5.0816627,"Koekoekslaan 1, 3430EM, Nieuwegein",Nieuwegein,3430EM,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,660704251,hospital,hospital,,Sint Antonius,+31 88 320 3000,https://www.antoniusziekenhuis.nl/locaties/ziekenhuis-nieuwegein,,
osm:way:622739060,hospital_emergency_proxy,Sint Antonius Ziekenhuis Utrecht,52.1032211,5.0576653,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,622739060,hospital,hospital,,,+31 88 320 3000,https://www.antoniusziekenhuis.nl/locaties/ziekenhuis-utrecht,,
osm:node:1885940730,hospital_emergency_proxy,Sint Jans Gasthuis,51.2546458,5.7132511,"Vogelsbleek 5, 6001BE, Weert",Weert,6001BE,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,1885940730,hospital,hospital,,,,https://sjgweert.nl/,,
osm:way:1065942235,hospital_emergency_proxy,Sint Jansdal,52.3423401,5.6165443,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1065942235,hospital,hospital,,,,https://www.stjansdal.nl/locaties/ziekenhuis-st-jansdal-harderwijk,,
osm:relation:10372197,hospital_emergency_proxy,Sint Maarten Medical Center | SMMC,18.0265104,-63.0661956,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,relation,10372197,hospital,,,,,,,
osm:node:12046391071,hospital_emergency_proxy,Sint Maartenskliniek Nijmegen,51.8335599,5.8995536,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,12046391071,hospital,hospital,,Sint Maartenskliniek,,https://www.maartenskliniek.nl/,,
osm:way:1065952247,hospital_emergency_proxy,Slingeland Ziekenhuis,51.976078,6.2851991,"Kruisbergseweg 25, 7009BL, Doetinchem",Doetinchem,7009BL,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1065952247,hospital,hospital,,,,https://www.slingeland.nl/,,
osm:node:2669934328,hospital_emergency_proxy,Slingeland Ziekenhuis Locatie Gezellenlaan,51.9543817,6.3012531,"Gezellenlaan 10, 7005AZ, Doetinchem",Doetinchem,7005AZ,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2669934328,hospital,hospital,,,,https://dermatologie.slingeland.nl/kenniscentrum/,,
osm:way:189346308,hospital_emergency_proxy,Spaarne Gasthuis Haarlem-Noord,52.4225378,4.6505914,"Vondelweg 999, 2026BW, Haarlem",Haarlem,2026BW,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,189346308,hospital,hospital,,,,https://spaarnegasthuis.nl/locatie/haarlem-noord,,
osm:way:122547925,hospital_emergency_proxy,Spaarne Gasthuis Hoofddorp,52.3239971,4.6534264,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,122547925,hospital,hospital,,,+31 23 224 0000,https://spaarnegasthuis.nl/locatie/hoofddorp,,
osm:way:122547923,hospital_emergency_proxy,Spaarne Gasthuis Zuid,52.3662484,4.6514514,"Boerhaavelaan 22, 2035RC, Haarlem",Haarlem,2035RC,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,122547923,hospital,hospital,,Spaarne Ziekenhuis,+31 23 224 0000,https://spaarnegasthuis.nl/,,
osm:way:1065947131,hospital_emergency_proxy,Spijkenisse Medisch Centrum,51.8464685,4.3379614,"Ruwaard van Puttenweg 500, 3201GZ, Spijkenisse",Spijkenisse,3201GZ,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1065947131,hospital,hospital,,,+31 181 658 888,https://www.spijkenissemc.nl/,,
osm:node:13690635862,hospital_emergency_proxy,Spoedeisende Hulp,52.6278314,4.7340878,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,13690635862,hospital,hospital,,,,,,
osm:node:7979961668,hospital_emergency_proxy,Spoedeisende hulp,51.4859014,4.3134829,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,7979961668,,hospital,,,,,,
osm:relation:3834671,hospital_emergency_proxy,St. Jansdal Polikliniek,52.50426,5.4769194,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,relation,3834671,hospital,hospital,,,,,,
osm:way:1282036195,hospital_emergency_proxy,Stadskliniek Utrecht,52.0953041,5.1348063,"Biltstraat 397-423, 3572AV, Utrecht",Utrecht,3572AV,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1282036195,hospital,,,,,http://www.stadskliniekutrecht.nl/,,
osm:node:2801555310,hospital_emergency_proxy,Streekziekenhuis Koningin Beatrix,51.9786141,6.7014269,"Beatrixpark 1, 7101BN, Winterswijk",Winterswijk,7101BN,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2801555310,hospital,hospital,,,,,,
osm:relation:3665736,hospital_emergency_proxy,Streekziekenhuis Koningin Beatrix,51.9784098,6.7003072,"Beatrixpark 1, 7101BN, Winterswijk",Winterswijk,7101BN,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,relation,3665736,hospital,hospital,,,,,,
osm:node:648240523,hospital_emergency_proxy,Taams Advent Kliniek Damacor,12.1324551,-68.8975674,Warawaraweg 4,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,648240523,hospital,hospital,,,+5999 7365466,,,
osm:node:4070382036,hospital_emergency_proxy,Tandartsenpraktijk Vathorst,52.196729,5.4189052,"Zijpenberg 4, 3825DM, Amersfoort",Amersfoort,3825DM,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,4070382036,dentist,hospital,dentist;orthodontics,,,https://www.tandartsenpraktijkvathorst.nl/,,
osm:way:1326050497,hospital_emergency_proxy,Tergooi MC,52.215716,5.2015579,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1326050497,hospital,hospital,,Tergooi MC,+31 88 753 1753,https://www.tergooi.nl/contact/locatie-hilversum/,,
osm:node:8518607207,hospital_emergency_proxy,Tergooi MC,52.2147001,5.2008018,"Laan van Tergooi 2, 1212VG, Hilversum",Hilversum,1212VG,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,8518607207,hospital,hospital,,Tergooi MC,+31 88 753 1753,https://www.tergooi.nl/contact/locatie-hilversum/,,
osm:way:1066812180,hospital_emergency_proxy,Treant Refaja Ziekenhuis,53.0018931,6.9366391,"Boerhaavestraat 1, 9501HE, Stadskanaal",Stadskanaal,9501HE,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1066812180,hospital,hospital,,Treant Zorggroep,+31 88 129 2929,https://www.treant.nl/ziekenhuiszorg/ziekenhuislocaties/refaja-ziekenhuis,,
osm:node:2892326371,hospital_emergency_proxy,Tweesteden Ziekenhuis Waalwijk,51.6859904,5.0533357,"Kasteellaan 4, 5141BM, Waalwijk",Waalwijk,5141BM,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2892326371,hospital,hospital,,,,,,
osm:node:2791099655,hospital_emergency_proxy,U-center,50.7727742,5.8985542,"Julianastraat 23A, 6285AH, Epen",Epen,6285AH,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2791099655,hospital,hospital,,,,,,
osm:way:1311843462,hospital_emergency_proxy,UMCG-Beatrixoord,53.1825961,6.5987542,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1311843462,hospital,hospital,,,,,,
osm:way:400026613,hospital_emergency_proxy,Universitair Medisch Centrum Groningen,53.2232531,6.5731545,"Hanzeplein 1, 9713GZ, Groningen",Groningen,9713GZ,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,400026613,hospital,hospital,,,+31 50 361 6161,,,
osm:way:745644054,hospital_emergency_proxy,Universitair Medisch Centrum Utrecht,52.0869845,5.1802515,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,745644054,hospital,hospital,,,+31 88 755 5555,https://www.umcutrecht.nl/nl/,,
osm:node:2756476089,hospital_emergency_proxy,Van Weel-Bethesda Ziekenhuis,51.7501404,4.1020443,"Stationsweg 22, 3247BW, Dirksland",Dirksland,3247BW,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2756476089,hospital,hospital,,,,https://www.vanweelbethesda.nl/,,
osm:relation:3992717,hospital_emergency_proxy,Van der Hoeven Kliniek,52.1048782,5.1121221,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,relation,3992717,hospital,hospital,forensic_psychiatry,,,https://www.hoevenkliniek.nl,,
osm:node:13726951369,hospital_emergency_proxy,Van der Hoeven Kliniek,52.1042763,5.1111264,"Willem Dreeslaan 2, 3515GB, Utrecht",Utrecht,3515GB,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,13726951369,hospital,hospital,forensic_psychiatry;hospital;tbs,Forensische Zorg Specialisten,,https://hoevenkliniek.nl/locaties/willem-dreeslaan/,,
osm:node:5897386132,hospital_emergency_proxy,Van der Hoeven Kliniek (De Wierde),52.1054922,5.1132559,"Oudlaan 7, 3515GA, Utrecht",Utrecht,3515GA,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,5897386132,hospital,hospital,forensic_psychiatry;hospital;tbs,Forensische Zorg Specialisten,,https://hoevenkliniek.nl/locaties/oudlaan,,
osm:way:159494019,hospital_emergency_proxy,Veldwijk,52.3017723,5.6086976,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,159494019,hospital,,psychiatry,,,,,
osm:way:463013124,hospital_emergency_proxy,VieCuri,51.35745,6.1537485,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,463013124,hospital,hospital,,,,,,
osm:way:6318633,hospital_emergency_proxy,VieCuri Medisch Centrum locatie Venray,51.5275554,5.9599529,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,6318633,hospital,hospital,,,,,,
osm:node:3042024357,hospital_emergency_proxy,Wilhelmina Kinderziekenhuis (WKZ),52.0894645,5.1811818,"Lundlaan 6, 3584EA, Utrecht",Utrecht,3584EA,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,3042024357,hospital,hospital,,,+31 88 755 5555,https://www.hetwkz.nl/nl/,,
osm:relation:3633459,hospital_emergency_proxy,Wilhelmina Ziekenhuis,52.9837423,6.5647959,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,relation,3633459,hospital,hospital,,,,,,
osm:way:368524649,hospital_emergency_proxy,Windward Island Emergency Medical Services,18.0300234,-63.0661377,"Welegen Road, Phillipsburg",Phillipsburg,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,368524649,hospital,,,,,,,
osm:node:656208042,hospital_emergency_proxy,ZGT Almelo,52.337155,6.6408034,"Zilvermeeuw 1, 7609PP, Almelo",Almelo,7609PP,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,656208042,hospital,hospital,,,+31 88 708 7878,https://www.zgt.nl/patienten-en-bezoekers/zgt-locaties-contactgegevens/ziekenhuislocatie-almelo/,,
osm:node:663083281,hospital_emergency_proxy,ZGT Hengelo,52.263175,6.770632,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,663083281,hospital,hospital,,Ziekenhuisgroep Twente,,,,
osm:node:2895408123,hospital_emergency_proxy,Zaans Medisch Centrum,52.4533015,4.8256885,"Koningin Julianaplein 58, 1502DV, Zaandam",Zaandam,1502DV,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2895408123,hospital,hospital,,,+31 75 650 2911,https://www.zaansmedischcentrum.nl/,,
osm:way:673001166,hospital_emergency_proxy,Ziekenhuis Amstelland,52.2939938,4.8740027,"Laan van de Helende Meesters 8, 1186AM, Amstelveen",Amstelveen,1186AM,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,673001166,hospital,hospital,,,,https://www.ziekenhuisamstelland.nl/,,
osm:way:1064956645,hospital_emergency_proxy,Ziekenhuis Bethesda,52.7271644,6.4608595,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1064956645,hospital,hospital,,,,https://www.treant.nl/ziekenhuiszorg/ziekenhuislocaties/ziekenhuis-bethesda,,
osm:way:973087311,hospital_emergency_proxy,Ziekenhuis Gelderse Vallei,52.0220318,5.6455246,"Willy Brandtlaan 10, 6716RP, Ede",Ede,6716RP,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,973087311,hospital,hospital,,,+31 318 433 700,https://www.geldersevallei.nl/,,
osm:way:660693635,hospital_emergency_proxy,Ziekenhuis Rivierenland,51.8900366,5.4152151,"President Kennedylaan 1, 4002WP, Tiel",Tiel,4002WP,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,660693635,hospital,hospital,,,,https://www.ziekenhuisrivierenland.nl/,,
osm:node:4727513818,hospital_emergency_proxy,Zorgcentrum Martinus,51.2547568,5.710275,"Vogelsbleek 1, 6001BE, Weert",Weert,6001BE,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,4727513818,hospital,hospital,,Land van Horne,,,,
osm:way:278893968,hospital_emergency_proxy,Zuyderland,50.9839481,5.8420954,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,278893968,hospital,hospital,,,,,,
osm:way:391076196,hospital_emergency_proxy,Zuyderland,50.8702694,5.9763214,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,391076196,hospital,hospital,,,,https://www.zuyderland.nl/,,
