acute_obstetrics_flag,address,amenity,city,collaboration,facility_id,healthcare,healthcare_speciality,hospital_type,latitude,layer,longitude,name,operator,osm_id,osm_type,phone,postcode,rd_x,rd_y,seh_flag,source,source_detail,website
,"Haverstraat 15, 7573GK, Oldenzaal",doctors,Oldenzaal,,osm:node:11007790494,doctor,,,52.3166488,general_practitioner,6.9321214,"Huisartsenpraktijk Van der Krabben, Roek, Wagenvoort",,11007790494,node,+31 541 570 362,7573GK,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkkrabbenroekwagenvoort.praktijkinfo.nl/
,"Reidans 78, 2907TD, Capelle aan den IJssel",doctors,Capelle aan den IJssel,,osm:node:2789217385,doctor,,,51.9489374,general_practitioner,4.5720477,Huisartsenpraktijk Van der Spek,,2789217385,node,+31 10 450 6066,2907TD,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkvanderspek.nl/
,"H.C. Pootstraat 11, 7552WZ, Hengelo",doctors,Hengelo,,osm:node:2781040735,doctor,,,52.2632185,general_practitioner,6.8197627,Huisartsenpraktijk Vatankhah,,2781040735,node,+31 74 242 1881,7552WZ,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsvatankhah.praktijkinfo.nl/
,"Heideweg 246, 3825ZM, Amersfoort",doctors,Amersfoort,,osm:node:6243854088,doctor,,,52.1893132,general_practitioner,5.4150105,Huisartsenpraktijk Vathorst,,6243854088,node,,3825ZM,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Jhr. Huydecoperstraat 1a, 1393NV, Nigtevecht",doctors,Nigtevecht,,osm:node:2871548317,doctor,general,,52.273844,general_practitioner,5.0263477,Huisartsenpraktijk Vechtrijk,,2871548317,node,+31 294 20 00 20,1393NV,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsvechtrijk.nl/nigtevecht/
,"Fort Diemerdamplein 1, 1384MC, Weesp",doctors,Weesp,,osm:node:12232867140,doctor,general,,52.3185132,general_practitioner,5.0435406,Huisartsenpraktijk Vechtrijk,,12232867140,node,+31 294 20 00 20,1384MC,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsvechtrijk.nl
,,pharmacy,,,osm:node:7299195511,pharmacy,,,51.5485509,general_practitioner,3.6692772,Huisartsenpraktijk Veere,,7299195511,node,+31 118 501 271,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkveere.praktijkinfo.nl/
,"Markt 36, 4351AH, Veere",doctors,Veere,,osm:node:2832678349,doctor,,,51.548454,general_practitioner,3.6691628,Huisartsenpraktijk Veere,,2832678349,node,+31 118 501 271,4351AH,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkveere.praktijkinfo.nl/
,"Molenweg 14, 2223HD, Katwijk",doctors,Katwijk,,osm:node:2851840072,doctor,general,,52.1896377,general_practitioner,4.4215692,Huisartsenpraktijk Velberg,,2851840072,node,+31 71 407 1622,2223HD,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartsenpraktijkvelberg.nl
,"Voorstraat 65, 5334JR, Velddriel",doctors,Velddriel,,osm:node:2775950336,,,,51.7696146,general_practitioner,5.3070568,Huisartsenpraktijk Velddriel,,2775950336,node,,5334JR,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:13167280988,doctor,general,,52.1418681,general_practitioner,5.3878223,Huisartsenpraktijk Veldhuis/Blom,,13167280988,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartsenpraktijkveldhuisblom.nl/
,"Emmastraat 124A, 5912CT, Venlo",doctors,Venlo,,osm:node:2942120473,doctor,,,51.3609025,general_practitioner,6.1651317,Huisartsenpraktijk Venlo-Zuid,,2942120473,node,,5912CT,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Dahliastraat 26, 2313VN, Leiden",doctors,Leiden,,osm:node:2788792323,doctor,general,,52.1479278,general_practitioner,4.4916419,Huisartsenpraktijk Vernhout,,2788792323,node,+31 71 512 44 03,2313VN,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsvernhout.nl
,"Zeven Eikenlaan 1, 5461EC, Veghel",doctors,Veghel,,osm:node:2813733546,doctor,,,51.6197431,general_practitioner,5.5467016,Huisartsenpraktijk Versteeg & Koenders,,2813733546,node,+31 413 363 500,5461EC,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://versteegkoenders.praktijkinfo.nl
,"Peelstraat 1, 5986NL, Beringe",doctors,Beringe,,osm:node:5761954001,doctor,,,51.3375651,general_practitioner,5.9440378,Huisartsenpraktijk Verstraten Medico,,5761954001,node,+31 77 782 0222,5986NL,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://jolandaverstraten.com
,"Gravin Juliana van Stolberglaan 47, 2263AB, Leidschendam",doctors,Leidschendam,,osm:node:2713013987,doctor,general,,52.0954172,general_practitioner,4.4015377,Huisartsenpraktijk Veur,,2713013987,node,,2263AB,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkveur.nl/
,"Bonnikeplein 33, 2201GK, Noordwijk",doctors,Noordwijk,,osm:node:2917711621,doctor,general,,52.2296703,general_practitioner,4.4402892,Huisartsenpraktijk Vinkeveld,,2917711621,node,+31 71 3620277,2201GK,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://vinkeveld.nl
,"Waalreseweg 29, 5554HA, Valkenswaard",doctors,Valkenswaard,,osm:node:2828954321,doctor,,,51.3538296,general_practitioner,5.4547596,Huisartsenpraktijk Vlaslant,,2828954321,node,+31 40 207 0702,5554HA,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.vlaslant.nl/
,"Niasstraat 6, 3531WP, Utrecht",doctors,Utrecht,,osm:node:2721310117,doctor,general,,52.0932415,general_practitioner,5.0920429,Huisartsenpraktijk Vleutenseweg,Centric Health,2721310117,node,+31 30 2931309,3531WP,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartsenpraktijkvleutenseweg.nl
,"Professor Van der Waalslaan 25, 2251GH, Voorschoten",doctors,Voorschoten,,osm:node:2716344514,doctor,general,,52.1249305,general_practitioner,4.4522062,Huisartsenpraktijk Vlietwijk,,2716344514,node,+31 71 5613960,2251GH,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkvlietwijk.nl
,"De Statie 4, 5251DK, Vlijmen",doctors,Vlijmen,,osm:node:2897934041,doctor,general,,51.6946208,general_practitioner,5.2080951,Huisartsenpraktijk Vlijmen,,2897934041,node,+31 73 751 9860,5251DK,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkvlijmen.nl
,"Koningin Julianaweg 46, 2264BD, Leidschendam",doctors,Leidschendam,,osm:node:7998148559,doctor,general,,52.0842971,general_practitioner,4.3951678,Huisartsenpraktijk Vloemans,,7998148559,node,,2264BD,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Schilsstraat 1A, 6367TM, Voerendaal",doctors,Voerendaal,,osm:node:4724478199,doctor,general,,50.8788371,general_practitioner,5.9297341,Huisartsenpraktijk Voerendaal,,4724478199,node,+31 45 575 0282,6367TM,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartsenpraktijkvoerendaal.nl/
,"Randweg 61, 2225PJ, Katwijk",doctors,Katwijk,,osm:node:4680032883,doctor,general,,52.1996111,general_practitioner,4.4049426,Huisartsenpraktijk Vogel,,4680032883,node,,2225PJ,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsvogel.praktijkinfo.nl
,"Nieuwe Koekoekstraat 85, 3514EC, Utrecht",doctors,Utrecht,,osm:node:3226673733,doctor,,,52.0985773,general_practitioner,5.1203396,Huisartsenpraktijk Vogelenbuurt,,3226673733,node,+31 30 271 4196,3514EC,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartsenpraktijkvogelenbuurt.nl
,"Wiekslag 90A, 3815GS, Amersfoort",doctors,Amersfoort,,osm:node:2674440670,doctor,general,,52.1659586,general_practitioner,5.4078835,Huisartsenpraktijk Vogelplein,,2674440670,node,+31 33 479 4096,3815GS,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.vogelplein.nl/
,"Voornstraat 10, 5408AV, Volkel",doctors,Volkel,,osm:node:3027255386,doctor,,,51.6431528,general_practitioner,5.659037,Huisartsenpraktijk Volkel,,3027255386,node,+31 413 272 155,5408AV,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartsenpraktijkvolkel.nl
,"Vondellaan 6, 3906EA, Veenendaal",doctors,Veenendaal,,osm:node:2775688642,doctor,general,,52.0263566,general_practitioner,5.5260613,Huisartsenpraktijk Vondellaan,,2775688642,node,,3906EA,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkvondellaan.praktijkinfo.nl/
,"Voorpoort 16, 8325CM, Vollenhove",doctors,Vollenhove,,osm:node:2724867245,doctor,,,52.6805104,general_practitioner,5.9565226,Huisartsenpraktijk Voorpoort,,2724867245,node,,8325CM,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Schoolstraat 11, 7383CC, Voorst",doctors,Voorst,,osm:node:2130798751,doctor,,,52.1695156,general_practitioner,6.1448876,Huisartsenpraktijk Voorst,,2130798751,node,+31 575 501 255,7383CC,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsvoorst.praktijkinfo.nl
,"Vossenbergselaan 2B, 5171CC, Kaatsheuvel",doctors,Kaatsheuvel,,osm:node:2834656955,doctor,,,51.660687,general_practitioner,5.030182,Huisartsenpraktijk Vossenbergselaan,,2834656955,node,+31 416 272 050,5171CC,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.vossenbergselaan.nl
,"van Speijkstraat 46, 5612GE, Eindhoven",doctors,Eindhoven,,osm:node:5284134557,doctor,general,,51.4519665,general_practitioner,5.4679178,Huisartsenpraktijk Vredesplein,,5284134557,node,+31 40 243 8215,5612GE,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://vredesplein.praktijkinfo.nl/
,"Vrijheidslaan 37, 2321JR, Leiden",doctors,Leiden,,osm:node:2731691269,doctor,general,,52.1481819,general_practitioner,4.4834819,Huisartsenpraktijk Vrijheidslaan,,2731691269,node,+31 71 576 8918,2321JR,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://praktijkvrijheidslaan.nl
,"Rijksstraatweg 367, 2025DB, Haarlem",doctors,Haarlem,,osm:node:13398685592,doctor,general,,52.4124705,general_practitioner,4.6506353,"Huisartsenpraktijk Waas, Voskuilen & Lijten",,13398685592,node,+31 23 537 2822,2025DB,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.wvlhuisartsen.nl
,,doctors,,,osm:node:1827705996,doctor,,,53.3923644,general_practitioner,6.5632517,Huisartsenpraktijk Warffum,,1827705996,node,+31 595 422 490,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkwarffum.praktijkinfo.nl/
,"Oan 't Alddjip 5, 9005MG, Wergea",doctors,Wergea,,osm:node:10560118933,doctor,,,53.1494814,general_practitioner,5.8413694,Huisartsenpraktijk Warga,,10560118933,node,,9005MG,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkwarga.praktijkinfo.nl/
,"Dorpsstraat 51, 2361AR, Warmond",doctors,Warmond,,osm:node:2887397591,doctor,,,52.197139,general_practitioner,4.5045653,Huisartsenpraktijk Warmond,,2887397591,node,+31 71 301 0030,2361AR,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkwarmond.praktijkinfo.nl/
,"Hoofdstraat 80, 2171AV, Sassenheim",doctors,Sassenheim,,osm:node:2937688730,doctor,general,,52.2198816,general_practitioner,4.5125838,Huisartsenpraktijk Warnaars,,2937688730,node,+31 252 212479,2171AV,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenwarnaars.praktijkinfo.nl
,,doctors,,,osm:node:3210359925,doctor,,,51.790306,general_practitioner,4.6650866,Huisartsenpraktijk Warya,,3210359925,node,+31 78 617 2796,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartswarya.praktijkinfo.nl/
,"Ir. Lelykade 3, 3846AE, Harderwijk",doctors,Harderwijk,,osm:node:10911571642,doctor,,,52.3533598,general_practitioner,5.6261982,Huisartsenpraktijk Waterfront,,10911571642,node,,3846AE,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Brink 2, 1097TW, Amsterdam",doctors,Amsterdam,,osm:node:2839353646,doctor,general,,52.34075,general_practitioner,4.9434104,Huisartsenpraktijk Watergraafsmeer,,2839353646,node,+31 20 6653166,1097TW,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://hapwater.nl/
,"De Garst 1A, 1785RK, Den Helder",doctors,Den Helder,,osm:node:5586723372,doctor,general,,52.9373218,general_practitioner,4.7702468,Huisartsenpraktijk Waterkering,,5586723372,node,+31 223 633 859,1785RK,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://praktijkwaterkering.nl
,"Zeldertsedreef 9, 3824EJ, Amersfoort",doctors,Amersfoort,,osm:node:2687487931,doctor,general,,52.2002264,general_practitioner,5.3740776,Huisartsenpraktijk Watersteeg,,2687487931,node,+31 33 457 2434,3824EJ,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://watersteeg.praktijkinfo.nl/
,"Molenstraat 113, 1781NL, Den Helder",doctors,Den Helder,,osm:node:2860601776,doctor,general,,52.9586754,general_practitioner,4.7660556,Huisartsenpraktijk Watertoren,,2860601776,node,+31 223 540040,1781NL,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://hapwatertoren.nl
,"Weerdsingel W.Z. 40, 3513BD, Utrecht",doctors,Utrecht,,osm:node:2634057010,doctor,,,52.0966828,general_practitioner,5.1127283,Huisartsenpraktijk Weerdsingel,,2634057010,node,,3513BD,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Lijsbet Eelantsplein 1, 1382MA, Weesp",doctors,Weesp,,osm:node:2860104354,doctor,,,52.3133367,general_practitioner,5.0457779,Huisartsenpraktijk Weespersluis,,2860104354,node,+31 294 307 000,1382MA,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkweespersluis.nl/
,"Fort Diemerdamplein 1, 1384MC, Weesp",doctors,Weesp,,osm:node:12232867141,doctor,general,,52.3184849,general_practitioner,5.043525,Huisartsenpraktijk Weespersluis,,12232867141,node,+31 294 307 000,1384MC,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkweespersluis.nl/
,"Isidorusstraat 10, 7031BE, Wehl",doctors,Wehl,,osm:node:5433989535,doctor,,,51.9590053,general_practitioner,6.2122848,Huisartsenpraktijk Wehl,,5433989535,node,,7031BE,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Prinses Beatrixweg 52C, 4424AD, Wemeldinge",doctors,Wemeldinge,,osm:node:4626619515,doctor,general,,51.5158154,general_practitioner,3.9961655,Huisartsenpraktijk Wemeldinge,Hamelink;Geuze;Van 't Westeinde,4626619515,node,+31 113 621 438,4424AD,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartswemeldinge.nl/
,"Appelvink 1, 3906AD, Veenendaal",doctors,Veenendaal,,osm:node:2775636881,doctor,,,52.0312546,general_practitioner,5.5293483,Huisartsenpraktijk West,,2775636881,node,+31 318 517 037,3906AD,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkwest.praktijkinfo.nl/
,"Duintuin 3, 8881GE, West-Terschelling",doctors,West-Terschelling,,osm:node:2757030995,doctor,,,53.3640868,general_practitioner,5.2154907,Huisartsenpraktijk West,,2757030995,node,+31 562 442 181,8881GE,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartsenpraktijkwestterschelling.nl/
,"Duintuin 3, 8881GE, West-Terschelling",pharmacy,West-Terschelling,,osm:node:10044735079,pharmacy,,,53.3640549,general_practitioner,5.2155274,Huisartsenpraktijk West,,10044735079,node,,8881GE,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartsenpraktijkwestterschelling.nl/
,"1e J.C. Mensinglaan 27A, 1431RV, Aalsmeer",doctors,Aalsmeer,,osm:node:2767014319,doctor,,,52.2609127,general_practitioner,4.7576132,Huisartsenpraktijk Westeinder,,2767014319,node,,1431RV,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartsenpraktijkwesteinder.nl/
,"Nieuwe Aamsestraat 69, 6662NK, Elst",doctors,Elst,,osm:node:3008716365,doctor,general,,51.9169069,general_practitioner,5.8625462,Huisartsenpraktijk Westeraam,,3008716365,node,,6662NK,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkwesteraam.onzehuisartsen.nl/
,"Roompotstraat 52, 4456BE, Lewedorp",doctors,Lewedorp,,osm:node:5482014851,doctor,general,,51.4958971,general_practitioner,3.7483323,Huisartsenpraktijk Westerschenge,M. Eversdijk - van Veelen;A. Verbrugge - van der Hoek,5482014851,node,+31 113 612 327,4456BE,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.westerschenge.nl
,"Roompotstraat 52, 4456BE, Lewedorp",pharmacy,Lewedorp,,osm:node:7300128206,pharmacy,,,51.4959501,general_practitioner,3.748295,Huisartsenpraktijk Westerschenge,,7300128206,node,+31 113 612 327,4456BE,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.westerschenge.nl/apotheek/
,"Keizersgracht 198, 1016DW, Amsterdam",doctors,Amsterdam,,osm:node:11211110962,doctor,general,,52.3747752,general_practitioner,4.8849666,Huisartsenpraktijk Westertoren,,11211110962,node,,1016DW,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,pharmacy,,,osm:node:7293181574,pharmacy,,,51.5276348,general_practitioner,3.4458621,Huisartsenpraktijk Westkapelle,,7293181574,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkwestkapelle.praktijkinfo.nl/apotheek/
,"de Casembrootstraat 10, 4361AT, Westkapelle",doctors,Westkapelle,,osm:node:2823234506,doctor,,,51.5276676,general_practitioner,3.4458615,Huisartsenpraktijk Westkapelle,,2823234506,node,+31 118 571 234,4361AT,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkwestkapelle.praktijkinfo.nl/
,"Antoon Coolenstraat 110, 3245MC, Sommelsdijk",doctors,Sommelsdijk,,osm:node:3954290928,doctor,general,,51.7640563,general_practitioner,4.1553322,Huisartsenpraktijk Westplaat,A. Roks;P.K. Bruggeman;E.D.D. van der Waaij;A.G.M. van Oosten Slingeland;M. Valstar;C.H.M. Bergkamp;B. Pas;G.J. Dogterom;U. Kashif;S. Keijzer,3954290928,node,+31 187 482 144,3245MC,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://dewestplaat.praktijkinfo.nl/
,"Borrendamme 10, 4301VD, Zierikzee",doctors,Zierikzee,,osm:node:7297519380,doctor,general,,51.6491611,general_practitioner,3.9074463,Huisartsenpraktijk Westpoort,M.R. Bruel;A.N.M. Jumelet-de Waal;M. van Rijn-Verburg,7297519380,node,+31 111 413 965,4301VD,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://borrendamme.nl/huisartsenpraktijk-westpoort/
,"Sint Lucasplein 2a, 4703HZ, Roosendaal",doctors,Roosendaal,,osm:node:2817972973,doctor,,,51.5360837,general_practitioner,4.4433114,Huisartsenpraktijk Westrand,,2817972973,node,+31 165 534 747,4703HZ,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://vincenten.praktijkinfo.nl/
,"Boeierstraat 40, 1443EN, Purmerend",doctors,Purmerend,,osm:node:2877428159,doctor,,,52.5111273,general_practitioner,4.9682705,Huisartsenpraktijk Wheermolen,,2877428159,node,+31 299 435758;+31 299 424480;+31 299 423824,1443EN,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartsen-wheermolen.nl/
,"Elte Martens Beimastrjitte 69, 9261VH, Eastermar",doctors,Eastermar,,osm:node:2875121773,doctor,,,53.1745915,general_practitioner,6.0618237,Huisartsenpraktijk Wiersema,,2875121773,node,+31 512 471 221,9261VH,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://wiersema.huisarts-plus.nl/
,"Wijngaardenlaan 2, 2252XN, Voorschoten",doctors,Voorschoten,,osm:node:13255890553,doctor,general,,52.125134,general_practitioner,4.4440851,Huisartsenpraktijk Wijngaardenlaan,,13255890553,node,+31 71 5612520,2252XN,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartswijngaardenlaan.nl
,,doctors,,,osm:node:2379752246,doctor,,,51.0647575,general_practitioner,5.852985,Huisartsenpraktijk Wijnhoven,,2379752246,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Meester Geertswei 15, 9241GJ, Wijnjewoude",doctors,Wijnjewoude,,osm:node:2929390397,doctor,,,53.0562932,general_practitioner,6.20265,Huisartsenpraktijk Wijnjewoude – Hemrik,,2929390397,node,,9241GJ,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Gaffel 2, 3781CL, Voorthuizen",doctors,Voorthuizen,,osm:node:4521919535,doctor,,,52.182332,general_practitioner,5.6072385,Huisartsenpraktijk Wilbrink-Beugelsdijk,,4521919535,node,,3781CL,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartsenpraktijkwilbrink.nl/
,"Wildeman 18A, 5629KH, Eindhoven",doctors,Eindhoven,,osm:node:11259448675,doctor,general,,51.4879058,general_practitioner,5.4853866,Huisartsenpraktijk Wildeman,,11259448675,node,+31 40 2420044,5629KH,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkwildeman.uwartsonline.nl/
,"Willem van Oranjelaan 3, 5531HG, Bladel",doctors,Bladel,,osm:node:2827063114,doctor,,,51.3689591,general_practitioner,5.2149985,Huisartsenpraktijk Willem van Oranje,,2827063114,node,+31 497 384 805,5531HG,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
